Topic (level 1)        Topic (level 2)        Topic (level 3)        concept_text_long        item_name        variable_label        source        measure_wave        suf_index        data_collection_a        mode_a        sort_id        Annotations
Education & training - employment        Educational pathways and transitions        Educational objectives and aspirations        Assessment of current work situation: rather work (if no job)        aspjobnew        Would you currently like to work?        TREE        1, 2        Wave-specific        Base (BQ)        CATI        168        
Education & training - employment        Educational pathways and transitions        Plans for education and training        Short-term plans for education or activity: fit with aspirations        plandes        Short-term plans for education or activity: fit with aspirations        PISA 2000 (adapted)        0        Wave-specific        Base (BQ)        CASI        170        
Education & training - employment        Educational pathways and transitions        Plans for education and training        Plans at end of lower sec. education        plannext        Education or job most likely to be taken up (Plans at end of lower sec.)                0        Wave-specific        Base (BQ)        CASI        171        
Education & training - employment        Educational pathways and transitions        Plans for education and training        Plans at end of lower sec.: VET training occupation        planoccu        VET training occupation (Plans at end of lower sec.: VET training occupation)                0        Wave-specific        Base (BQ)        CASI        172        
Education & training - employment        Educational pathways and transitions        Plans for education and training        Plans at end of lower sec.: vocational baccalaureate        planbms        Vocational baccalaureate alongside VET (Plans at end of lower sec.)                0        Wave-specific        Base (BQ)        CASI        173        
Education & training - employment        Educational pathways and transitions        Plans for education and training        Plans at end of lower sec.: job        planjob        Planned job (Plans at end of lower sec.)                0        Wave-specific        Base (BQ)        CASI        174        
Education & training - employment        Educational pathways and transitions        Plans for education and training        Plans at end of lower sec.: job [ISCO-08]        planjob_isco08c        Planned job (Plans at end of lower sec. [ISCO-08])        TREE, International Standard Classification of Occupations (ISCO-08)        0        Wave-specific        Base (BQ)        CASI        175        
Education & training - employment        Educational pathways and transitions        Plans for education and training        Plans at end of lower sec.: job [ISCO-88]        planjob_isco88c        Planned job (Plans at end of lower sec. [ISCO-88])        TREE, International Standard Classification of Occupations (ISCO-88)        0        Wave-specific        Base (BQ)        CASI        176        
Education & training - employment        Educational pathways and transitions        Plans for education and training        Plans at end of lower sec.: job [ISEI-08]        planjob_isei08        Planned job (Plans at end of lower sec. [ISEI-08])        Ganzeboom, De Graaf, and Treiman (1992), Ganzeboom and Treiman (2019)        0        Wave-specific        Base (BQ)        CASI        177        
Education & training - employment        Educational pathways and transitions        Plans for education and training        Plans at end of lower sec.: job [ISEI-88]        planjob_isei88        Planned job (Plans at end of lower sec. [ISEI-88])        Ganzeboom, De Graaf, and Treiman (1992), Ganzeboom and Treiman (2019)        0        Wave-specific        Base (BQ)        CASI        178        
Education & training - employment        Educational pathways and transitions        Plans for education and training        Plans at end of lower sec.: job [SBN-2000]        planjob_sbn        Planned job (Plans at end of lower sec. [SBN-2000])                0        Wave-specific        Base (BQ)        CASI        179        
Education & training - employment        Educational pathways and transitions        Plans for education and training        Plans at end of lower sec.: certainty        plansure        Certainty of being able to start planned education (Plans at end of lower sec.)                0        Wave-specific        Base (BQ)        CASI        180        
Education & training - employment        Educational pathways and transitions        Plans for education and training        Plans at end of lower sec.: planned start (month)        plansure_m        Expected start date (month) of planned education (Plans at end of lower sec.)        PISA 2000 (adapted)        0        Wave-specific        Base (BQ)        CASI        181        
Education & training - employment        Educational pathways and transitions        Plans for education and training        Plans at end of lower sec.: planned start (year)        plansure_y        Expected start date (year) of planned education (Plans at end of lower sec.)                0        Wave-specific        Base (BQ)        CASI        182        
Education & training - employment        Educational pathways and transitions        Plans for education and training        Plans at end of lower sec.: entry exam        planexam        Need to pass entrance exam (Plans at end of lower sec.)                0        Wave-specific        Base (BQ)        CASI        183        
Education & training - employment        Educational pathways and transitions        Plans for education and training        Plans at end of lower sec.: reason gap-year        plangapr1        Did not find VET place (Plans at end of lower sec.: reason gap-year)                0        Wave-specific        Base (BQ)        CASI        184        
Education & training - employment        Educational pathways and transitions        Plans for education and training        Plans at end of lower sec.: reason gap-year        plangapr2        Need time for orientation (Plans at end of lower sec.: reason gap-year)                0        Wave-specific        Base (BQ)        CASI        185        
Education & training - employment        Educational pathways and transitions        Plans for education and training        Plans at end of lower sec.: reason gap-year        plangapr3        Close gaps in education (Plans at end of lower sec.: reason gap-year)                0        Wave-specific        Base (BQ)        CASI        186        
Education & training - employment        Educational pathways and transitions        Plans for education and training        Plans at end of lower sec.: reason gap-year        plangapr4        Other (Plans at end of lower sec.: reason gap-year)                0        Wave-specific        Base (BQ)        CASI        187        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Teacher: cognitive activation        cogself_fs        Teacher: cognitive activation        Baumert et al. (2008)        0        Wave-specific        Base (BQ)        CASI        189        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Cogn. activation: finding solutions & arguing [End of lower sec., math-specific]        cogselfa_fs        Cogn. activation: finding solutions & arguing        Baumert et al. (2008)        0        Wave-specific        Base (BQ)        CASI        190        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Cogn. activation: strategies & learning from mistakes [End of lower sec., maths]        cogselfb_fs        Cogn. activation: strategies & learning from mistakes        Baumert et al. (2008)        0        Wave-specific        Base (BQ)        CASI        191        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Teacher: cognitive activation        cogself1        Math teacher allow assessing different solutions (Teacher: cognitive activation)        Baumert et al. (2008)        0        Wave-specific        Base (BQ)        CASI        192        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Teacher: cognitive activation        cogself2        In math class teacher lets us pursue mistakes (Teacher: cognitive activation)        Baumert et al. (2008)        0        Wave-specific        Base (BQ)        CASI        193        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Teacher: cognitive activation        cogself3        In math class teacher allows us to make mistakes (Teacher: cognitive activation)        Baumert et al. (2008)        0        Wave-specific        Base (BQ)        CASI        194        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Teacher: cognitive activation        cogself4        Math teacher require us show different solutions (Teacher: cognitive activation)        Baumert et al. (2008)        0        Wave-specific        Base (BQ)        CASI        195        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Teacher: cognitive activation        cogself5        Math teacher lets us explain our thinking (Teacher: cognitive activation)        Baumert et al. (2008)        0        Wave-specific        Base (BQ)        CASI        196        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Teacher: cognitive activation        cogself6        Math teacher demands we explain each step (Teacher: cognitive activation)        Baumert et al. (2008)        0        Wave-specific        Base (BQ)        CASI        197        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Teacher: cognitive activation        cogself7        In math class teacher allow solve problem my way (Teacher: cognitive activation)        Baumert et al. (2008)        0        Wave-specific        Base (BQ)        CASI        198        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Teacher: cognitive activation        cogself8        In math class teacher let me pursue own strategy (Teacher: cognitive activation)        Baumert et al. (2008)        0        Wave-specific        Base (BQ)        CASI        199        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Teacher: classroom management [End of lower sec. educ., math-specific]        classman_fs        Teacher: classroom management        Baumert et al. (2008)        0        Wave-specific        Base (BQ)        CASI        200        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Teacher: classroom management [End of lower sec. educ., math-specific]        classman1        In math class disruption (Teacher: classroom management)        Baumert et al. (2008)        0        Wave-specific        Base (BQ)        CASI        201        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Teacher: classroom management [End of lower sec. educ., math-specific]        classman2        In math class chatter (Teacher: classroom management)        Baumert et al. (2008)        0        Wave-specific        Base (BQ)        CASI        202        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Teacher: classroom management [End of lower sec. educ., math-specific]        classman3        In math class goofing (Teacher: classroom management)        Baumert et al. (2008)        0        Wave-specific        Base (BQ)        CASI        203        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Teacher: individual learning support        indsup_fs        Teacher: individual learning support        Baumert et al. (2008)        0        Wave-specific        Base (BQ)        CASI        204        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Teacher: individual learning support        indsup1        Math teacher interested progress students (Teacher: individual learning support)        Baumert et al. (2008)        0        Wave-specific        Base (BQ)        CASI        205        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Teacher: individual learning support        indsup2        Math teacher provides additional support (Teacher: individual learning support)        Baumert et al. (2008)        0        Wave-specific        Base (BQ)        CASI        206        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Teacher: individual learning support        indsup3        Math teacher supports our learning (Teacher: individual learning support)        Baumert et al. (2008)        0        Wave-specific        Base (BQ)        CASI        207        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Teacher: individual learning support        indsup4        Math teacher explains until we understand (Teacher: individual learning support)        Baumert et al. (2008)        0        Wave-specific        Base (BQ)        CASI        208        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Teacher: individual learning support        indsup5        Math teacher give chance to voice opinion (Teacher: individual learning support)        Baumert et al. (2008)        0        Wave-specific        Base (BQ)        CASI        209        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Teacher: instruction quality        instqual_fs        Teacher: instruction quality        PISA 2006        0        Wave-specific        Base (BQ)        CASI        210        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Teacher: instruction quality        instqual1        Math teacher explains content comprehensively (Teacher: instruction quality)        PISA 2006        0        Wave-specific        Base (BQ)        CASI        211        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Teacher: instruction quality        instqual2        In math class teacher instruction help lesson (Teacher: instruction quality)        PISA 2006        0        Wave-specific        Base (BQ)        CASI        212        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Teacher: instruction quality        instqual3        In math class we are informed on the lesson goals (Teacher: instruction quality)        PISA 2006        0        Wave-specific        Base (BQ)        CASI        213        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Situational interest        intsit_fs        Situational interest        Baumert et al. (2008)        0        Wave-specific        Base (BQ)        CASI        214        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Situational interest        intsit1        Mathematics class is rich in variety (Situational interest)        Baumert et al. (2008)        0        Wave-specific        Base (BQ)        CASI        215        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Situational interest        intsit2        Math teacher presents boring material interestingly (Situational interest)        Baumert et al. (2008)        0        Wave-specific        Base (BQ)        CASI        216        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Situational interest        intsit3        Math teacher's ability to enthuse us (Situational interest)        Baumert et al. (2008)        0        Wave-specific        Base (BQ)        CASI        217        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Degree of difficulty of maths classes [End of lower sec. educ., math-specific]        diffmath        Degree of difficulty of maths classes        Beck et al. (2008)        0        Wave-specific        Base (BQ)        CASI        218        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Perceived autonomy support        persuppauto_fs        Perceived autonomy support        Seidel, Prenzel, and Kobarg (2005)        0        Wave-specific        Base (BQ)        CASI        219        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Perceived autonomy support        persuppauto1        Math teacher is open towards student contributions (Perceived autonomy support)        Seidel, Prenzel, and Kobarg (2005)        0        Wave-specific        Base (BQ)        CASI        220        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Perceived autonomy support        persuppauto2        Math teacher encourage us to think independently (Perceived autonomy support)        Seidel, Prenzel, and Kobarg (2005)        0        Wave-specific        Base (BQ)        CASI        221        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Perceived autonomy support        persuppauto3        Math teacher give opportunity for independent work (Perceived autonomy support)        Seidel, Prenzel, and Kobarg (2005)        0        Wave-specific        Base (BQ)        CASI        222        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Perceived competence support        persuppcomp_fs        Perceived competence support        Seidel, Prenzel, and Kobarg (2005)        0        Wave-specific        Base (BQ)        CASI        223        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Perceived competence support        persuppcomp1        Math teacher trust my ability to understand (Perceived competence support)        Seidel, Prenzel, and Kobarg (2005)        0        Wave-specific        Base (BQ)        CASI        224        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Perceived competence support        persuppcomp2        Math teacher trusts I can do ambitious tasks (Perceived competence support)        Seidel, Prenzel, and Kobarg (2005)        0        Wave-specific        Base (BQ)        CASI        225        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Perceived competence support        persuppcomp3        Math teacher trusts I can work independently (Perceived competence support)        Seidel, Prenzel, and Kobarg (2005)        0        Wave-specific        Base (BQ)        CASI        226        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Perceived social relatedness        persocincl_fs        Perceived social relatedness        Seidel, Prenzel, and Kobarg (2005)        0        Wave-specific        Base (BQ)        CASI        227        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Perceived social relatedness        persocincl1        In math class teacher is aware of me (Perceived social relatedness)        Seidel, Prenzel, and Kobarg (2005)        0        Wave-specific        Base (BQ)        CASI        228        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Perceived social relatedness        persocincl2        Math teacher appreciate participation in class (Perceived social relatedness)        Seidel, Prenzel, and Kobarg (2005)        0        Wave-specific        Base (BQ)        CASI        229        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Perceived social relatedness        persocincl3        In math class teacher appreciates me (Perceived social relatedness)        Seidel, Prenzel, and Kobarg (2005)        0        Wave-specific        Base (BQ)        CASI        230        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Classmates' appreciation of mathematics        apprmath_fs        Classmates' appreciation of mathematics        Baumert et al. (2008)        0        Wave-specific        Base (BQ)        CASI        231        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Classmates' appreciation of mathematics        apprmath1        Most classmates find mathematics cool (Classmates' appreciation of mathematics)        Baumert et al. (2008)        0        Wave-specific        Base (BQ)        CASI        232        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Classmates' appreciation of mathematics        apprmath2        Most classmates enjoy math (Classmates' appreciation of mathematics)        Baumert et al. (2008)        0        Wave-specific        Base (BQ)        CASI        233        
Education & training - employment        Educational pathways and transitions        Characteristics of maths lessons (end of lower secondary education)        Classmates' appreciation of mathematics        apprmath3        Most classmates think math important (Classmates' appreciation of mathematics)        Baumert et al. (2008)        0        Wave-specific        Base (BQ)        CASI        234        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended educational programmes        ID number of education episode        educ_epinr        ID number of education episode        TREE        1, 2        Wave-specific        Base (BQ)        CATI        237        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended educational programmes        ID number of corresponding principal education episode        f_educ_epinr        ID number of corresponding principal education episode        TREE        1, 2        Wave-specific, Episodic        Base (BQ)        CATI        238        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended educational programmes        Type of education episode: principal or attached education episode        educ_typ        Type of education episode: principal or attached education episode        TREE        1, 2        Wave-specific, Episodic        Base (BQ)        CATI        239        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended educational programmes        Start date of education [month]        edum_begin        When did you start this educational programme? [month]        TREE        1, 2        Wave-specific        Base (BQ)        CATI        240        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended educational programmes        Start date in VET profile of educational programme [month]        edum_profile        When did you begin to pursue this profile? [month]        TREE        1, 2        Wave-specific        Base (BQ)        CATI        241        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended educational programmes        Start date in specialisation/option of educational programme [month]        edum_spez        When did you begin to pursue this specialisation/option? [month]        TREE        1, 2        Wave-specific        Base (BQ)        CATI        242        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended educational programmes        Start date of education [year]        eduy_begin        When did you start this educational programme? [year]        TREE        1, 2        Wave-specific        Base (BQ)        CATI        243        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended educational programmes        Start date in VET profile of educational programme [year]        eduy_profile        When did you begin to pursue this profile? [year]        TREE        1, 2        Wave-specific        Base (BQ)        CATI        244        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended educational programmes        Start date in specialisation/option of educational programme [year]        eduy_spez        When did you begin to pursue this specialisation/option? [year]        TREE        1, 2        Wave-specific        Base (BQ)        CATI        245        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended educational programmes        Type of educational programme        educ_class        What type of education and training programme did you begin or pursue?        TREE, Nomenclature of the Swiss learner statistics (SFSO Swiss Federal Statistical Office)        1, 2        Wave-specific, Episodic        Base (BQ)        CATI        246        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended educational programmes        Type of educational programme (ISCED 2011)        educ_isced11        Type of educational programme (ISCED 2011)        TREE, The International Standard Classification of Education (ISCED 2011)        1, 2        Wave-specific, Episodic        Base (BQ)        CATI        247        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended educational programmes        Training profession / field of study        edo1ac        What is your education and training programme called exactly?        TREE, Nomenclature of the Swiss learner statistics (SFSO Swiss Federal Statistical Office)        1, 2        Wave-specific, Episodic        Base (BQ)        CATI        248        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended educational programmes        Specialisation/option of educational programme (if option exists)         educ_spez        In which specialisation/option are you pursuing this educational programme?        TREE, Nomenclature of the Swiss learner statistics (SFSO Swiss Federal Statistical Office)        1, 2        Wave-specific        Base (BQ)        CATI        249        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended educational programmes        Profile of educational programme (if profile exists)        educ_profile        In which profile are you pursuing this educational programme?        TREE, Nomenclature of the Swiss learner statistics (SFSO Swiss Federal Statistical Office)        1, 2        Wave-specific        Base (BQ)        CATI        250        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended educational programmes        Profile at the start of the educational programme        b_educ_profile        In which level of profile did you begin this educational programme?        TREE, Nomenclature of the Swiss learner statistics (SFSO Swiss Federal Statistical Office)        1, 2        Episodic        Base (BQ)        CATI        251        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended educational programmes        Specialisation/option at the start of the educational programme        b_educ_spez        In which specialisation/option did you begin this educational programme?        TREE, Nomenclature of the Swiss learner statistics (SFSO Swiss Federal Statistical Office)        1, 2        Episodic        Base (BQ)        CATI        252        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended educational programmes        Profile at the end of the educational programme        e_educ_profile        What profile did you pursue toward the end of this educational programme?        TREE, Nomenclature of the Swiss learner statistics (SFSO Swiss Federal Statistical Office)        1, 2        Episodic        Base (BQ)        CATI        253        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended educational programmes        Specialisation/option at the end of the educational programme        e_educ_spez        In which specialisation/option did you pursue this educational programme?        TREE, Nomenclature of the Swiss learner statistics (SFSO Swiss Federal Statistical Office)        1, 2        Episodic        Base (BQ)        CATI        254        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended educational programmes        Federal vocational baccalaureate 1 (FVB 1), FVB alongside VET / integrated        vmat        Federal vocational baccalaureate 1 (FVB 1), FVB alongside VET / integrated        TREE        1, 2        Wave-specific        Base (BQ)        CATI        255        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended educational programmes        Year of study/training        syea        In which year of this education and training are you currently?        TREE        1, 2        Wave-specific        Base (BQ)        CATI        256        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended educational programmes        Expected final year of the educational programm        edendexp        In what year do you expect to complete this educational programme?        TREE        2        Wave-specific        Base (BQ)        CATI        257        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended educational programmes        Perceived probability of successful completion of educational programme        edsuccexp        How likely is it that you will successfully complete this educational programme?        TREE        1, 2        Wave-specific        Base (BQ)        CATI        258        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended educational programmes        Repetition of a year of educational programme        syrep        Are you currently repeating a year of your educational programme?        TREE        1, 2        Wave-specific        Base (BQ)        CATI        259        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended educational programmes        Hours per week spent on self-study        edhself        How many hours per week do you normally spend on learning for this education?        TREE        1, 2        Wave-specific        Base (BQ)        CATI        260        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended educational programmes        Hours per week spent in total on this educational programme        edhtotal        How many hours per week IN TOTAL do you normally devote to this education?        TREE        1, 2        Wave-specific, Episodic        Base (BQ)        CATI        261        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Information source educational programm        Information source educational programm        edinfosource        How did you learn about this place? (Information source educational programm)        TREE, Swiss Labor Force Survey (SLFS)        1, 2        Episodic        Base (BQ)        CATI        262        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended schools        ID number of school episode        school_epinr        ID number of school episode        TREE        1, 2        Wave-specific        Base (BQ)        CATI        264        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended schools        Start date at school [month]        scm_begin        When did you begin at this school? [month]        TREE        1, 2        Wave-specific        Base (BQ)        CATI        265        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended schools        Start date at school [year]        scy_begin        When did you begin at this school? [year]        TREE        1, 2        Wave-specific        Base (BQ)        CATI        266        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended schools        School code (BER encrypted)        sc_cod        What is the name of this school? [Code] (School code (BER encrypted))        TREE, Swiss Federal Statistical Office (FSO): Business and enterprise register (BER)        1, 2        Wave-specific, Episodic        Base (BQ)        CATI        267        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended schools        Classes at this school: for VET diploma and/or vocational bacc.        sc_vmat        Are classes at this school for the VET diploma, the vocational bacc. or both?        TREE        1, 2        Episodic        Base (BQ)        CATI        268        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended schools        Hours per week at school        scprh        How many lessons per week do you normally attend at this school?        TREE        1, 2        Wave-specific, Episodic        Base (BQ)        CATI        269        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended schools        Decision to discontinue school: who        screasend        Who decided the ending? (Decision to discontinue school: who)        TREE, German National Educational Panel Study (NEPS)        1, 2        Episodic        Base (BQ)        CATI        270        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended schools        Discontinued school episode: conflicts with whom        screasendi2p1        Problems with VET trainer (Discontinued school episode: conflicts with whom)        TREE        2        Episodic        Base (BQ)        CATI        271        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended schools        Discontinued school episode: conflicts with whom        screasendi2p2        Problems with teachers (Discontinued school episode: conflicts with whom)        TREE        2        Episodic        Base (BQ)        CATI        272        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended schools        Discontinued school episode: conflicts with whom        screasendi2p3        Problems with supervisors (Discontinued school episode: conflicts with whom)        TREE        2        Episodic        Base (BQ)        CATI        273        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended schools        Discontinued school episode: conflicts with whom        screasendi2p4        Problems with other trainees (Discontinued school episode: conflicts with whom)        TREE        2        Episodic        Base (BQ)        CATI        274        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended schools        Discontinued school episode: conflicts with whom        screasendi2p5        Problems with other students (Discontinued school episode: conflicts with whom)        TREE        2        Episodic        Base (BQ)        CATI        275        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended schools        Discontinued school episode: conflicts with whom        screasendi2p6        Problems with other persons (Discontinued school episode: conflicts with whom)        TREE        2        Episodic        Base (BQ)        CATI        276        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended schools        Reasons for discontinuing school        screasendind2        Problems with other people (Reasons for discontinuing school)        TREE, German National Educational Panel Study (NEPS)        1, 2        Episodic        Base (BQ)        CATI        277        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended schools        Reasons for discontinuing school        screasendind4        Education not met expectations (Reasons for discontinuing school)        TREE, German National Educational Panel Study (NEPS)        1, 2        Episodic        Base (BQ)        CATI        278        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended schools        Reasons for discontinuing school        screasendind5        Education was boring / unpleasant (Reasons for discontinuing school)        TREE, German National Educational Panel Study (NEPS)        1, 2        Episodic        Base (BQ)        CATI        279        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended schools        Reasons for discontinuing school        screasendind6        Insufficient marks / evaluations (Reasons for discontinuing school)        TREE, German National Educational Panel Study (NEPS)        1, 2        Episodic        Base (BQ)        CATI        280        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended schools        Reasons for discontinuing school        screasendind7        Not taught enough (Reasons for discontinuing school)        TREE, German National Educational Panel Study (NEPS)        1, 2        Episodic        Base (BQ)        CATI        281        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended schools        Reasons for discontinuing school        screasendind10        Dissatisfied with (future) income (Reasons for discontinuing school)        TREE, German National Educational Panel Study (NEPS)        1, 2        Episodic        Base (BQ)        CATI        282        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended schools        Other reasons for discontinuing school        screasendindff0        No, no further reasons (Other reasons for discontinuing school)        TREE, German National Educational Panel Study (NEPS)        1, 2        Episodic        Base (BQ)        CATI        283        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended schools        Other reasons for discontinuing school        screasendindff1        Other training in prospect (Other reasons for discontinuing school)        TREE, German National Educational Panel Study (NEPS)        1, 2        Episodic        Base (BQ)        CATI        284        
Education & training - employment        Educational situation (general, school & training firm) & post-compulsory pathways        Attended schools        Other reasons for discontinuing school        screasendindff3        Content was too difficult (Other reasons for discontinuing school)        TREE, German National Educational Panel Study (NEPS)        1, 2        Episodic        Base (BQ)        CATI        285        
